id       trxType     moveType     accountType     amount       movedAt                      accountName                   
2584     2           2            1               -14.5        2022-11-11T12:14:00.000Z     CEL. 0979197233               
5528     2           2            1               -13.0        2025-12-05T13:07:35.000Z     CEL. 0979197233               
1827     2           2            1               -11.5        2022-02-15T16:43:00.000Z     CEL. 0979197233               
2641     2           2            1               -12.5        2022-12-06T22:45:00.000Z     CEL. 0979197233               
5610     2           2            1               -13.0        2026-01-10T19:25:47.853Z     CEL. 0979197233               
1103     2           2            1               -12.5        2021-06-15T14:00:00.000Z     CEL. 0979197233               
2525     2           2            1               -12.5        2022-10-14T21:13:00.000Z     CEL. 0979197233               
60       2           2            1               -661.0       2020-08-01T05:00:00.000Z     CEL. 0979197233               
4470     2           2            1               -12.9        2024-11-11T12:11:20.760Z     CEL. 0979197233               
4409     2           2            1               -12.9        2024-10-05T14:44:26.721Z     CEL. 0979197233               
2696     2           2            1               -12.5        2023-01-06T14:58:00.000Z     CEL. 0979197233               
1546     2           2            1               -12.5        2021-11-07T00:16:00.000Z     CEL. 0979197233               
1882     2           2            1               -12.0        2022-03-09T02:16:00.000Z     CEL. 0979197233               
1171     2           2            1               -14.5        2021-07-06T15:00:00.000Z     CEL. 0979197233               
4333     2           2            1               -12.9        2024-09-05T11:20:06.796Z     CEL. 0979197233               
2783     2           2            1               -13.0        2023-02-09T21:48:00.000Z     CEL. 0979197233               
4550     2           2            1               -12.9        2024-12-09T19:33:01.981Z     CEL. 0979197233               
5167     2           2            1               -13.0        2025-07-15T12:13:48.515Z     CEL. 0979197233               
2844     2           2            1               -13.0        2023-03-06T19:54:00.000Z     CEL. 0979197233               
4227     2           2            1               -12.9        2024-08-06T21:24:53.158Z     CEL. 0979197233               
2915     2           2            1               -12.5        2023-04-07T14:43:00.000Z     CEL. 0979197233               
5460     2           2            1               -13.0        2025-11-05T10:53:20.854Z     CEL. 0979197233               
1982     2           2            1               -12.5        2022-04-14T16:00:00.000Z     CEL. 0979197233               
992      2           2            1               -12.5        2021-05-07T19:00:00.000Z     CEL. 0979197233               
2421     2           2            1               -12.5        2022-09-09T01:48:00.000Z     CEL. 0979197233               
619      2           2            1               -16.0        2021-02-05T22:00:00.000Z     CEL. 0979197233               
4127     2           2            1               -12.9        2024-07-05T20:39:51.285Z     CEL. 0979197233               
4904     2           2            1               -13.0        2025-04-05T15:42:28.000Z     CEL. 0979197233               
1362     2           2            1               -12.5        2021-09-14T16:14:00.000Z     CEL. 0979197233               
3606     2           2            1               -12.5        2024-01-05T13:10:00.000Z     CEL. 0979197233               
3664     2           2            1               -12.5        2024-02-06T11:25:00.000Z     CEL. 0979197233               
2567     2           2            1               -3.0         2025-03-15T17:02:00.000Z     CEL. 0997174485               
3584     2           2            1               -0.75        2023-12-29T12:06:00.000Z     CEL. 0999420080               
4100     2           2            1               -1.1         2024-06-27T15:20:39.000Z     CEL. 0999420080               
